movieId,timestamp,userId,rating
1042,1997-03-19 11:34:40,84,2.5
1057,1997-03-19 12:05:51,84,3.75
1073,1997-03-06 13:01:29,84,3.75
1077,1997-03-19 11:53:59,84,2.5
1079,1997-03-19 11:42:52,84,5.0
1081,1997-03-19 11:59:20,84,3.75
1082,1997-03-19 11:46:49,84,2.5
1088,1997-04-07 07:36:08,84,2.5
1090,1997-03-19 11:50:39,84,3.75
1091,1997-04-07 07:42:14,84,2.5
1092,1997-04-07 07:36:46,84,2.5
1094,1997-03-19 11:55:16,84,3.75
1096,1997-03-19 11:54:39,84,5.0
1097,1997-04-07 07:13:27,84,2.5
1101,1997-03-19 11:51:32,84,3.75
1103,1997-03-19 11:45:31,84,3.75
1104,1997-04-07 07:11:40,84,3.75
1124,1997-03-19 11:58:18,84,5.0
1131,1997-03-19 12:00:02,84,5.0
1132,1997-03-19 12:03:03,84,3.75
1135,1997-04-07 07:36:21,84,2.5
1136,1997-03-19 11:47:44,84,3.75
1171,1997-04-07 07:18:11,84,2.5
1172,1997-03-19 11:53:59,84,3.75
1173,1997-04-07 07:18:36,84,2.5
1177,1997-03-19 12:03:19,84,3.75
1179,1997-04-07 07:15:52,84,2.5
1184,1997-04-07 07:17:58,84,2.5
1185,1997-03-19 11:57:21,84,3.75
1186,1997-04-07 07:14:17,84,3.75
1187,1997-04-07 07:19:04,84,2.5
1189,1997-04-07 07:16:34,84,3.75
1190,1997-04-07 07:17:40,84,2.5
1191,1997-04-07 07:21:09,84,2.5
1193,1997-03-19 11:50:58,84,3.75
1194,1997-04-07 07:39:24,84,2.5
1196,1997-03-19 11:49:13,84,3.75
1197,1997-03-19 11:56:05,84,3.75
1198,1997-03-19 11:48:31,84,3.75
1200,1997-03-19 11:58:18,84,3.75
1203,1997-03-19 11:57:21,84,3.75
1207,1997-03-19 11:56:05,84,3.75
1208,1997-03-19 11:56:55,84,5.0
1210,1997-03-19 11:32:19,84,3.75
1213,1997-03-19 11:54:21,84,2.5
1214,1997-04-07 07:14:17,84,2.5
1217,1997-03-19 12:03:43,84,3.75
1219,1997-03-19 12:00:45,84,3.75
1220,1997-04-07 07:16:05,84,2.5
1225,1997-03-19 11:49:13,84,3.75
1227,1997-04-07 07:16:22,84,2.5
1228,1997-03-19 11:56:26,84,3.75
1230,1997-03-19 12:03:43,84,3.75
1231,1997-04-07 07:14:17,84,3.75
1234,1997-03-19 11:56:55,84,3.75
1235,1997-04-07 07:14:38,84,2.5
1242,1997-04-07 07:12:13,84,5.0
1244,1997-04-07 07:13:48,84,3.75
1246,1997-03-19 11:48:56,84,3.75
1247,1997-03-19 11:59:39,84,5.0
1258,1997-03-19 11:58:53,84,3.75
1259,1997-03-19 11:56:05,84,3.75
1263,1997-03-19 11:56:55,84,3.75
1265,1997-04-07 07:17:06,84,2.5
1266,1997-03-19 11:55:43,84,3.75
1267,1997-04-07 07:12:24,84,5.0
1268,1997-04-07 07:33:39,84,2.5
1269,1997-04-07 07:13:27,84,3.75
1270,1997-04-07 07:14:38,84,2.5
1271,1997-03-19 11:54:39,84,3.75
1272,1997-04-07 07:13:27,84,5.0
1276,1997-03-19 12:02:32,84,5.0
1280,1997-03-19 11:58:18,84,5.0
1285,1997-04-07 07:15:52,84,2.5
1286,1997-04-07 07:34:35,84,2.5
1288,1997-04-07 07:15:23,84,3.75
1290,1997-04-07 07:17:06,84,2.5
1291,1997-03-19 11:58:53,84,2.5
1292,1997-03-19 11:59:20,84,5.0
1293,1997-03-19 11:56:26,84,3.75
1295,1997-03-19 12:03:44,84,5.0
1296,1997-03-19 12:04:14,84,3.75
1299,1997-03-19 11:57:53,84,5.0
1300,1997-03-19 11:59:19,84,3.75
1302,1997-04-07 07:15:06,84,3.75
1304,1997-03-19 12:03:19,84,3.75
1305,1997-04-07 07:18:50,84,2.5
1307,1997-03-19 11:57:53,84,5.0
1333,1997-04-07 07:15:35,84,2.5
1343,1997-03-19 12:00:45,84,3.75
1345,1997-04-07 07:16:49,84,2.5
1346,1997-04-07 07:38:11,84,2.5
1367,1997-03-06 13:04:04,84,2.5
1371,1997-04-07 07:20:27,84,2.5
1374,1997-03-19 12:03:03,84,2.5
1380,1997-04-07 07:17:06,84,3.75
1381,1997-04-07 07:24:48,84,2.5
1387,1997-04-07 07:14:04,84,3.75
1388,1997-04-07 07:22:38,84,2.5
1393,1997-03-06 13:04:40,84,3.75
1394,1997-03-19 12:02:33,84,3.75
1395,1997-04-07 07:18:50,84,2.5
1408,1997-03-19 11:59:39,84,3.75
1414,1997-03-19 12:06:45,84,3.75
5060,1997-04-07 07:12:56,84,3.75
53,1998-03-09 18:31:08,85,5.0
314,1998-03-09 18:17:13,85,5.0
515,1998-03-09 18:26:45,85,3.75
527,1998-03-09 18:21:44,85,5.0
538,1998-03-09 18:34:20,85,3.75
1140,1998-03-09 18:32:24,85,5.0
1183,1998-03-09 18:07:42,85,3.75
1185,1998-03-09 18:24:56,85,5.0
1207,1998-03-09 18:28:42,85,5.0
1237,1998-03-09 18:33:22,85,5.0
1357,1998-03-09 18:18:59,85,5.0
1358,1998-03-09 18:36:22,85,0.0
1391,1998-03-09 18:36:22,85,0.0
1414,1998-03-09 18:12:19,85,1.25
1446,1998-03-09 18:09:13,85,3.75
1449,1998-03-09 18:25:53,85,3.75
1480,1998-03-09 18:30:06,85,2.5
1519,1998-03-09 18:36:22,85,0.0
1584,1998-03-09 18:11:50,85,2.5
1596,1998-03-09 18:11:50,85,3.75
1624,1998-03-09 18:36:22,85,0.0
1633,1998-03-09 18:09:13,85,5.0
1635,1998-03-09 18:09:39,85,3.75
1641,1998-03-09 18:08:38,85,5.0
1643,1998-03-09 18:08:38,85,5.0
1683,1998-03-09 18:11:18,85,2.5
1693,1998-03-09 18:08:38,85,3.75
1694,1998-03-09 18:13:05,85,3.75
1696,1998-03-09 18:13:30,85,1.25
1704,1998-03-09 18:07:42,85,2.5
1711,1998-03-09 18:10:55,85,1.25
1719,1998-03-09 18:10:06,85,5.0
1730,1998-03-09 18:10:55,85,3.75
1747,1998-03-09 18:07:42,85,3.75
1,2012-08-04 12:15:49,86,3.571428571428571
165,2012-08-04 12:24:04,86,3.571428571428571
260,2012-08-04 12:15:45,86,4.285714285714285
318,2012-08-02 22:05:58,86,4.285714285714285
356,2012-08-04 12:27:40,86,3.571428571428571
419,2012-08-02 22:01:20,86,2.8571428571428568
457,2012-08-04 12:23:00,86,3.571428571428571
480,2012-08-04 12:24:14,86,2.142857142857143
588,2012-08-04 12:17:48,86,3.571428571428571
590,2012-08-04 12:20:11,86,3.571428571428571
595,2012-08-04 12:24:54,86,3.571428571428571
648,2012-08-04 12:21:06,86,4.285714285714285
780,2012-08-04 12:27:12,86,2.8571428571428568
1091,2012-08-02 22:00:31,86,2.8571428571428568
1097,2012-08-04 12:24:08,86,3.571428571428571
1196,2012-08-04 12:25:18,86,3.571428571428571
1210,2012-08-04 12:23:50,86,3.571428571428571
1265,2012-08-04 12:27:27,86,3.571428571428571
1680,2012-08-02 21:58:34,86,4.285714285714285
1721,2012-08-04 12:20:21,86,2.8571428571428568
1835,2012-08-02 22:01:01,86,3.571428571428571
1961,2012-08-04 12:24:38,86,3.571428571428571
2028,2012-08-04 12:16:23,86,2.8571428571428568
2411,2012-08-02 22:01:09,86,2.8571428571428568
2421,2012-08-02 21:59:19,86,3.571428571428571
2571,2012-08-04 12:22:15,86,4.285714285714285
2628,2012-08-04 12:20:05,86,2.8571428571428568
2642,2012-08-02 22:00:53,86,2.8571428571428568
2687,2012-08-02 22:00:55,86,3.571428571428571
2762,2012-08-04 12:19:59,86,3.571428571428571
2805,2012-08-02 22:01:14,86,3.571428571428571
2858,2012-08-04 12:15:57,86,3.571428571428571
2959,2012-08-04 12:22:38,86,2.8571428571428568
3300,2012-08-02 21:58:54,86,3.571428571428571
3555,2012-08-02 21:58:24,86,2.8571428571428568
3578,2012-08-04 12:20:55,86,3.571428571428571
3793,2012-08-04 12:23:29,86,3.571428571428571
3996,2012-08-04 12:24:19,86,2.8571428571428568
4226,2012-08-04 12:16:09,86,4.285714285714285
4306,2012-08-04 12:16:46,86,3.571428571428571
4310,2012-08-02 21:58:02,86,2.142857142857143
4886,2012-08-05 18:57:47,86,3.571428571428571
4901,2012-08-05 22:16:10,86,3.571428571428571
4963,2012-08-04 12:27:58,86,4.285714285714285
4993,2012-08-04 12:19:54,86,3.571428571428571
5266,2012-08-02 21:59:07,86,2.8571428571428568
5418,2012-08-04 12:26:16,86,4.285714285714285
5445,2012-08-04 12:20:29,86,3.571428571428571
5952,2012-08-04 12:17:53,86,3.571428571428571
6373,2012-08-05 18:54:33,86,3.571428571428571
6377,2012-08-04 12:21:12,86,4.285714285714285
6539,2012-08-04 12:16:41,86,3.571428571428571
6947,2012-08-02 21:59:13,86,2.8571428571428568
7147,2012-08-05 18:57:41,86,3.571428571428571
7153,2012-08-04 12:16:17,86,3.571428571428571
7361,2012-08-04 12:22:48,86,4.285714285714285
33679,2012-08-02 22:00:14,86,4.999999999999999
33794,2012-08-04 12:23:32,86,3.571428571428571
51662,2012-08-05 18:52:13,86,0.0
58293,2012-08-02 22:04:02,86,1.4285714285714282
58559,2012-08-02 22:06:14,86,4.285714285714285
59315,2012-08-04 12:24:29,86,3.571428571428571
60069,2012-08-04 12:27:31,86,2.142857142857143
66097,2012-08-05 18:53:57,86,4.285714285714285
69951,2012-08-05 18:56:59,86,4.285714285714285
71264,2012-08-05 18:56:48,86,4.285714285714285
72356,2012-08-05 18:54:30,86,4.285714285714285
74553,2012-08-05 22:15:07,86,2.8571428571428568
79132,2012-08-04 12:15:54,86,3.571428571428571
95510,2012-08-02 22:02:28,86,4.285714285714285
60,2010-04-08 04:58:16,87,1.666666666666667
262,2010-04-08 05:05:01,87,3.333333333333333
327,2010-04-08 04:57:32,87,2.4999999999999996
531,2010-04-08 04:57:22,87,3.333333333333333
671,2010-04-08 04:57:50,87,4.166666666666667
1077,2010-04-08 04:58:02,87,3.333333333333333
1136,2011-01-27 06:17:48,87,4.999999999999999
1345,2010-04-08 04:56:59,87,2.4999999999999996
1584,2011-01-27 06:18:19,87,3.333333333333333
2009,2010-04-08 05:05:18,87,3.333333333333333
2139,2010-04-08 05:04:52,87,1.666666666666667
2300,2010-04-08 04:58:09,87,4.166666666666667
3504,2010-04-08 05:04:33,87,4.166666666666667
3593,2010-04-08 05:05:30,87,0.0
3910,2010-04-08 05:12:41,87,3.333333333333333
4023,2010-04-08 05:04:50,87,2.4999999999999996
4571,2010-04-08 04:57:15,87,2.4999999999999996
4973,2011-01-27 06:17:35,87,4.999999999999999
5618,2011-01-27 06:17:25,87,4.999999999999999
5971,2011-01-27 06:17:19,87,4.999999999999999
7022,2010-04-08 05:12:52,87,2.4999999999999996
16,2012-03-10 23:16:35,88,4.444444444444445
50,2012-03-10 23:15:30,88,5.0
69,2012-03-10 22:58:27,88,3.3333333333333326
223,2012-03-10 23:16:39,88,4.444444444444445
318,2012-03-10 23:15:26,88,5.0
527,2012-03-10 23:15:34,88,3.8888888888888884
785,2012-03-10 22:56:07,88,3.8888888888888884
1193,2012-03-10 23:15:46,88,5.0
1358,2012-03-10 22:55:28,88,3.8888888888888884
1597,2012-03-10 22:56:01,88,2.2222222222222223
1625,2012-03-10 23:18:10,88,3.3333333333333326
1732,2012-03-10 23:16:22,88,5.0
1884,2012-03-10 23:25:50,88,5.0
1994,2012-03-10 22:56:36,88,3.3333333333333326
2105,2012-03-10 22:56:20,88,3.3333333333333326
2478,2012-03-10 22:57:16,88,3.3333333333333326
2542,2012-03-10 23:17:33,88,4.444444444444445
3255,2012-03-10 22:56:16,88,2.7777777777777777
3275,2012-03-10 23:24:06,88,4.444444444444445
3476,2012-03-10 22:58:06,88,4.444444444444445
3897,2012-03-10 23:22:48,88,3.8888888888888884
4226,2012-03-10 23:24:47,88,3.8888888888888884
4262,2012-03-10 23:26:08,88,4.444444444444445
4878,2012-03-10 23:23:29,88,4.444444444444445
4963,2012-03-10 23:22:55,88,4.444444444444445
4993,2012-03-10 23:23:24,88,5.0
4995,2012-03-10 23:23:54,88,4.444444444444445
5418,2012-03-10 23:16:28,88,4.444444444444445
5952,2012-03-10 23:23:48,88,5.0
5989,2012-03-10 23:22:24,88,3.8888888888888884
5995,2012-03-10 23:22:19,88,4.444444444444445
6464,2012-03-10 23:06:22,88,0.0
6502,2012-03-10 23:24:00,88,4.444444444444445
6870,2012-03-10 23:22:11,88,4.444444444444445
6874,2012-03-10 23:17:57,88,4.444444444444445
7147,2012-03-10 23:16:25,88,3.3333333333333326
7153,2012-03-10 23:23:51,88,5.0
7312,2012-03-10 23:13:56,88,0.0
7438,2012-03-10 23:17:44,88,4.444444444444445
8665,2012-03-10 23:23:18,88,4.444444444444445
8677,2012-03-10 23:14:01,88,0.0
8950,2012-03-10 23:24:33,88,5.0
26974,2012-03-10 23:08:21,88,2.7777777777777777
44191,2012-03-10 23:22:39,88,4.444444444444445
46578,2012-03-10 23:18:01,88,3.8888888888888884
48394,2012-03-10 23:22:04,88,5.0
48516,2012-03-10 23:23:37,88,3.8888888888888884
48774,2012-03-10 23:22:08,88,4.444444444444445
54286,2012-03-10 23:23:12,88,4.444444444444445
55820,2012-03-10 23:22:51,88,4.444444444444445
56782,2012-03-10 23:24:40,88,4.444444444444445
58559,2012-03-10 23:23:15,88,5.0
68157,2012-03-10 23:22:27,88,4.444444444444445
74795,2012-03-10 23:04:31,88,3.8888888888888884
79132,2012-03-10 23:18:14,88,4.444444444444445
83177,2012-03-10 23:13:43,88,0.0
1,2018-03-07 07:38:34,89,2.7777777777777777
11,2018-03-07 07:40:49,89,2.2222222222222223
88,2018-03-07 07:46:30,89,1.6666666666666665
104,2018-03-07 07:45:40,89,3.8888888888888884
356,2018-03-07 07:37:55,89,0.0
357,2018-03-07 07:40:53,89,2.2222222222222223
588,2018-03-07 07:39:02,89,0.5555555555555556
745,2018-03-07 07:37:56,89,2.7777777777777777
750,2018-03-07 07:37:45,89,4.444444444444445
788,2018-03-07 07:40:34,89,2.2222222222222223
898,2018-03-07 07:37:54,89,3.8888888888888884
899,2018-03-07 07:38:17,89,1.1111111111111112
901,2018-03-07 07:40:36,89,1.1111111111111112
902,2018-03-07 07:38:44,89,0.5555555555555556
905,2018-03-07 07:37:55,89,2.7777777777777777
909,2018-03-07 07:38:28,89,2.2222222222222223
910,2018-03-07 07:38:16,89,1.1111111111111112
911,2018-03-07 07:38:26,89,2.2222222222222223
915,2018-03-07 07:38:27,89,1.6666666666666665
916,2018-03-07 07:38:19,89,3.3333333333333326
918,2018-03-07 07:40:24,89,2.7777777777777777
936,2018-03-07 07:39:05,89,2.2222222222222223
945,2018-03-07 07:39:05,89,3.8888888888888884
946,2018-03-07 07:38:57,89,0.0
947,2018-03-07 07:39:07,89,1.1111111111111112
950,2018-03-07 07:37:54,89,2.7777777777777777
951,2018-03-07 07:37:58,89,3.3333333333333326
954,2018-03-07 07:38:27,89,3.3333333333333326
955,2018-03-07 07:38:32,89,2.7777777777777777
1079,2018-03-07 07:38:30,89,2.7777777777777777
1080,2018-03-07 07:38:19,89,0.5555555555555556
1136,2018-03-07 07:37:47,89,2.2222222222222223
1148,2018-03-07 07:37:50,89,1.6666666666666665
1197,2018-03-07 07:37:48,89,1.6666666666666665
1223,2018-03-07 07:38:44,89,1.1111111111111112
1230,2018-03-07 07:44:29,89,1.1111111111111112
1234,2018-03-07 07:37:48,89,0.0
1256,2018-03-07 07:39:07,89,1.1111111111111112
1265,2018-03-07 07:39:09,89,0.5555555555555556
1269,2018-03-07 07:38:23,89,2.2222222222222223
1270,2018-03-07 07:38:32,89,0.5555555555555556
1278,2018-03-07 07:39:08,89,0.0
1288,2018-03-07 07:38:17,89,3.3333333333333326
1307,2018-03-07 07:39:09,89,2.2222222222222223
1394,2018-03-07 07:38:18,89,1.6666666666666665
1485,2018-03-07 07:41:23,89,2.2222222222222223
1517,2018-03-07 07:41:36,89,2.2222222222222223
1580,2018-03-07 07:38:31,89,1.1111111111111112
1682,2018-03-07 07:38:58,89,0.0
1732,2018-03-07 07:39:32,89,2.2222222222222223
1923,2018-03-07 07:47:09,89,3.3333333333333326
2059,2018-03-07 07:41:00,89,1.1111111111111112
2085,2018-03-07 07:43:09,89,2.7777777777777777
2294,2018-03-07 07:42:11,89,3.3333333333333326
2324,2018-03-07 07:37:46,89,4.444444444444445
2335,2018-03-07 07:41:55,89,1.6666666666666665
2355,2018-03-07 07:42:30,89,3.3333333333333326
2395,2018-03-07 07:38:43,89,1.6666666666666665
2424,2018-03-07 07:39:38,89,1.6666666666666665
2539,2018-03-07 07:42:09,89,1.6666666666666665
2599,2018-03-07 07:39:02,89,2.7777777777777777
2683,2018-03-07 07:41:33,89,2.2222222222222223
2706,2018-03-07 07:40:13,89,3.8888888888888884
2716,2018-03-07 07:38:24,89,1.1111111111111112
2791,2018-03-07 07:39:06,89,2.2222222222222223
2918,2018-03-07 07:38:25,89,1.1111111111111112
2935,2018-03-07 07:38:57,89,0.5555555555555556
2936,2018-03-07 07:38:55,89,3.3333333333333326
2987,2018-03-07 07:39:10,89,1.1111111111111112
2997,2018-03-07 07:38:16,89,2.7777777777777777
3022,2018-03-07 07:39:02,89,1.6666666666666665
3061,2018-03-07 07:42:26,89,1.6666666666666665
3088,2018-03-07 07:38:45,89,0.0
3097,2018-03-07 07:39:03,89,1.6666666666666665
3114,2018-03-07 07:38:26,89,2.7777777777777777
3157,2018-03-07 07:43:23,89,3.8888888888888884
3175,2018-03-07 07:45:14,89,2.2222222222222223
3255,2018-03-07 07:41:30,89,2.7777777777777777
3307,2018-03-07 07:37:56,89,1.6666666666666665
3315,2018-03-07 07:55:33,89,4.444444444444445
3462,2018-03-07 07:37:56,89,0.5555555555555556
3481,2018-03-07 07:39:03,89,3.3333333333333326
3549,2018-03-07 07:45:56,89,3.3333333333333326
3599,2018-03-07 07:41:20,89,3.3333333333333326
3604,2018-03-07 07:48:00,89,0.0
3606,2018-03-07 07:46:45,89,3.3333333333333326
3624,2018-03-07 07:40:22,89,3.3333333333333326
3751,2018-03-07 07:38:34,89,3.8888888888888884
3752,2018-03-07 07:44:21,89,1.1111111111111112
3785,2018-03-07 07:40:46,89,5.0
3868,2018-03-07 07:42:27,89,1.6666666666666665
3882,2018-03-07 07:41:15,89,1.6666666666666665
3948,2018-03-07 07:39:09,89,3.8888888888888884
3977,2018-03-07 07:39:31,89,0.0
3991,2018-03-07 07:48:31,89,4.444444444444445
4014,2018-03-07 07:38:20,89,1.1111111111111112
4015,2018-03-07 07:42:00,89,1.6666666666666665
4023,2018-03-07 07:40:56,89,2.7777777777777777
4246,2018-03-07 07:39:32,89,1.1111111111111112
4300,2018-03-07 07:49:57,89,3.8888888888888884
4306,2018-03-07 07:38:33,89,2.7777777777777777
4388,2018-03-07 07:43:56,89,2.2222222222222223
4447,2018-03-07 07:40:18,89,2.2222222222222223
4641,2018-03-07 07:42:55,89,2.2222222222222223
4700,2018-03-07 07:41:27,89,1.1111111111111112
4701,2018-03-07 07:40:31,89,3.8888888888888884
4728,2018-03-07 07:42:07,89,2.7777777777777777
4886,2018-03-07 07:42:03,89,4.444444444444445
4890,2018-03-07 07:40:19,89,2.2222222222222223
4899,2018-03-07 07:48:53,89,1.6666666666666665
4928,2018-03-07 07:48:49,89,1.6666666666666665
4973,2018-03-07 07:37:48,89,1.6666666666666665
4979,2018-03-07 07:38:58,89,1.1111111111111112
5048,2018-03-07 07:53:31,89,5.0
5092,2018-03-07 07:51:09,89,4.444444444444445
5110,2018-03-07 07:45:03,89,2.7777777777777777
5218,2018-03-07 07:42:23,89,3.8888888888888884
5220,2018-03-07 07:45:18,89,2.2222222222222223
5283,2018-03-07 07:41:07,89,2.2222222222222223
5299,2018-03-07 07:41:35,89,1.6666666666666665
5419,2018-03-07 07:49:29,89,5.0
5449,2018-03-07 07:40:12,89,1.6666666666666665
5480,2018-03-07 07:47:38,89,5.0
5481,2018-03-07 07:41:32,89,1.6666666666666665
5529,2018-03-07 07:48:20,89,3.8888888888888884
5621,2018-03-07 07:41:14,89,5.0
6156,2018-03-07 07:45:12,89,3.8888888888888884
6188,2018-03-07 07:45:48,89,2.7777777777777777
6218,2018-03-07 07:39:36,89,2.2222222222222223
6271,2018-03-07 07:47:28,89,1.6666666666666665
6287,2018-03-07 07:40:23,89,0.5555555555555556
6402,2018-03-07 07:56:36,89,5.0
6550,2018-03-07 07:44:33,89,3.8888888888888884
6586,2018-03-07 07:41:09,89,3.3333333333333326
6604,2018-03-07 08:00:48,89,3.8888888888888884
6650,2018-03-07 07:38:56,89,0.5555555555555556
6666,2018-03-07 07:45:42,89,3.3333333333333326
6686,2018-03-07 07:51:55,89,5.0
6783,2018-03-07 07:40:24,89,2.7777777777777777
6863,2018-03-07 07:38:54,89,1.1111111111111112
6936,2018-03-07 07:43:46,89,1.6666666666666665
6942,2018-03-07 07:40:58,89,3.3333333333333326
6958,2018-03-07 07:47:56,89,3.3333333333333326
7067,2018-03-07 07:43:39,89,2.2222222222222223
7209,2018-03-07 07:43:18,89,2.2222222222222223
7293,2018-03-07 07:39:37,89,1.6666666666666665
7297,2018-03-07 07:51:12,89,3.3333333333333326
7325,2018-03-07 07:39:36,89,1.1111111111111112
7346,2018-03-07 07:41:40,89,2.2222222222222223
7381,2018-03-07 07:46:29,89,3.8888888888888884
7451,2018-03-07 07:41:04,89,2.2222222222222223
8154,2018-03-07 07:42:49,89,2.7777777777777777
8238,2018-03-07 07:52:10,89,5.0
8360,2018-03-07 07:42:51,89,4.444444444444445
8372,2018-03-07 07:50:25,89,5.0
8528,2018-03-07 07:43:29,89,2.2222222222222223
8814,2018-03-07 07:42:47,89,2.2222222222222223
8978,2018-03-07 07:48:46,89,2.2222222222222223
25887,2018-03-07 07:56:26,89,5.0
26183,2018-03-07 07:55:40,89,5.0
26184,2018-03-07 07:48:29,89,2.2222222222222223
26265,2018-03-07 07:58:05,89,4.444444444444445
26429,2018-03-07 07:59:11,89,3.8888888888888884
26645,2018-03-07 07:59:18,89,3.8888888888888884
27619,2018-03-07 07:45:35,89,4.444444444444445
27826,2018-03-07 07:50:31,89,3.8888888888888884
30793,2018-03-07 07:40:21,89,1.6666666666666665
31685,2018-03-07 07:39:38,89,1.1111111111111112
31851,2018-03-07 07:58:42,89,2.7777777777777777
31925,2018-03-07 07:58:36,89,3.8888888888888884
32031,2018-03-07 07:48:18,89,5.0
32060,2018-03-07 08:00:49,89,2.7777777777777777
32243,2018-03-07 07:51:52,89,3.3333333333333326
32596,2018-03-07 07:45:21,89,2.7777777777777777
33004,2018-03-07 07:42:15,89,2.7777777777777777
33090,2018-03-07 07:56:02,89,5.0
33646,2018-03-07 07:42:32,89,2.7777777777777777
33679,2018-03-07 07:40:29,89,2.2222222222222223
33830,2018-03-07 07:55:25,89,4.444444444444445
34162,2018-03-07 07:44:25,89,2.2222222222222223
34312,2018-03-07 07:57:42,89,5.0
34332,2018-03-07 07:57:31,89,4.444444444444445
35807,2018-03-07 07:56:49,89,3.8888888888888884
37384,2018-03-07 07:45:23,89,2.2222222222222223
37444,2018-03-07 08:00:58,89,3.8888888888888884
38038,2018-03-07 07:38:32,89,2.2222222222222223
39715,2018-03-07 07:45:58,89,2.7777777777777777
40339,2018-03-07 07:49:43,89,3.8888888888888884
40962,2018-03-07 07:50:14,89,4.444444444444445
41828,2018-03-07 07:57:14,89,4.444444444444445
42013,2018-03-07 07:44:04,89,2.7777777777777777
42725,2018-03-07 07:46:34,89,1.6666666666666665
42761,2018-03-07 07:52:21,89,4.444444444444445
44022,2018-03-07 07:38:56,89,0.5555555555555556
44773,2018-03-07 07:59:31,89,2.7777777777777777
44777,2018-03-07 07:52:55,89,4.444444444444445
44851,2018-03-07 07:50:05,89,5.0
45517,2018-03-07 07:40:13,89,0.5555555555555556
46105,2018-03-07 07:55:52,89,4.444444444444445
46578,2018-03-07 07:39:04,89,3.8888888888888884
46948,2018-03-07 07:46:38,89,2.2222222222222223
47518,2018-03-07 07:42:53,89,2.7777777777777777
47725,2018-03-07 07:50:22,89,3.8888888888888884
47736,2018-03-07 07:50:01,89,5.0
48520,2018-03-07 07:43:36,89,1.6666666666666665
48649,2018-03-07 07:57:21,89,4.444444444444445
48982,2018-03-07 07:45:08,89,3.8888888888888884
49013,2018-03-07 07:48:52,89,3.3333333333333326
49274,2018-03-07 07:49:25,89,5.0
49286,2018-03-07 07:41:28,89,2.2222222222222223
49735,2018-03-07 07:52:03,89,3.3333333333333326
50613,2018-03-07 07:55:26,89,4.444444444444445
50872,2018-03-07 07:50:24,89,5.0
50999,2018-03-07 07:58:29,89,5.0
51167,2018-03-07 07:59:13,89,4.444444444444445
51575,2018-03-07 07:44:03,89,1.6666666666666665
52973,2018-03-07 07:42:17,89,1.6666666666666665
53280,2018-03-07 07:56:24,89,5.0
53355,2018-03-07 07:57:26,89,5.0
53460,2018-03-07 07:43:32,89,3.3333333333333326
53578,2018-03-07 07:52:24,89,5.0
54503,2018-03-07 07:45:29,89,1.6666666666666665
55269,2018-03-07 07:42:40,89,2.2222222222222223
56367,2018-03-07 07:38:45,89,1.6666666666666665
56587,2018-03-07 07:48:48,89,2.2222222222222223
58047,2018-03-07 07:48:34,89,2.2222222222222223
58291,2018-03-07 07:50:02,89,4.444444444444445
58998,2018-03-07 07:42:57,89,2.7777777777777777
59258,2018-03-07 07:44:06,89,3.3333333333333326
59784,2018-03-07 07:40:13,89,3.3333333333333326
60289,2018-03-07 07:50:15,89,3.8888888888888884
60737,2018-03-07 07:56:25,89,5.0
61024,2018-03-07 07:43:42,89,3.3333333333333326
61323,2018-03-07 07:46:44,89,2.2222222222222223
62008,2018-03-07 07:58:27,89,2.7777777777777777
62155,2018-03-07 07:47:25,89,3.3333333333333326
64032,2018-03-07 07:43:20,89,2.2222222222222223
64116,2018-03-07 07:48:04,89,3.3333333333333326
65230,2018-03-07 07:48:03,89,3.8888888888888884
65588,2018-03-07 08:00:44,89,2.2222222222222223
66798,2018-03-07 07:50:33,89,3.3333333333333326
66943,2018-03-07 07:57:41,89,5.0
67087,2018-03-07 07:48:36,89,2.2222222222222223
67888,2018-03-07 07:51:34,89,4.444444444444445
68659,2018-03-07 07:48:13,89,1.6666666666666665
68793,2018-03-07 07:46:47,89,3.8888888888888884
69122,2018-03-07 07:46:56,89,3.3333333333333326
69211,2018-03-07 07:51:53,89,5.0
69304,2018-03-07 07:48:54,89,3.8888888888888884
69406,2018-03-07 07:41:03,89,2.7777777777777777
69469,2018-03-07 07:48:40,89,5.0
69644,2018-03-07 07:43:14,89,3.8888888888888884
69720,2018-03-07 07:53:32,89,4.444444444444445
69757,2018-03-07 07:45:09,89,2.2222222222222223
70697,2018-03-07 07:47:53,89,3.3333333333333326
71264,2018-03-07 07:41:57,89,3.8888888888888884
71535,2018-03-07 07:49:32,89,3.3333333333333326
72178,2018-03-07 08:00:40,89,4.444444444444445
72624,2018-03-07 07:59:43,89,3.3333333333333326
72692,2018-03-07 08:00:53,89,5.0
72701,2018-03-07 07:50:34,89,3.8888888888888884
73015,2018-03-07 07:44:31,89,1.1111111111111112
73042,2018-03-07 07:47:21,89,5.0
73106,2018-03-07 07:47:36,89,1.1111111111111112
73160,2018-03-07 07:59:17,89,2.2222222222222223
73319,2018-03-07 07:41:51,89,1.6666666666666665
73822,2018-03-07 07:55:56,89,5.0
74342,2018-03-07 07:58:25,89,4.444444444444445
74683,2018-03-07 07:59:24,89,3.8888888888888884
74698,2018-03-07 07:46:51,89,2.2222222222222223
74946,2018-03-07 07:46:59,89,2.7777777777777777
76143,2018-03-07 07:55:41,89,4.444444444444445
76293,2018-03-07 07:48:16,89,3.3333333333333326
76301,2018-03-07 07:52:58,89,4.444444444444445
